5446-83004	Skai > Learn > Skai university > Sample course > Purchased > Sample video (1440 x 900px)
5446-85963	Skai > Learn > Skai university > Sample course > Purchased > Sample video - show transcript (1440 x 900px)
5460-87886	Videoframe - playing
11342-142483	Videoframe - before playing
5446-82429	Course progress - completed
5442-42904	Skai > Learn > Skai university > Sample course (1440 x 900px)
5468-92781	Skai > Learn > Articles (1440 x 900px)
5442-48059	Course details - on:hover
5410-112561	Skai > Learn (1440 x 900px)
5371-63275	Skai > Governance > Proposals 1VH (1440 x 900px)
11307-134317	Skai > Governance > Proposals ALT 1VH (1440 x 900px)
5373-68430	Skai > Governance > Proposals > New proposal ALT 1VH (1440 x 900px)
11309-136820	Right menu
11309-136155	Governance settings
5383-73349	Skai > Governance > Proposals > Delegation 1VH (1440 x 900px)
5387-76925	Skai > Governance > Proposals > Financials 1VH (1440 x 900px)
5387-77602	Skai > Governance > Proposals > Financials 1VH (1440 x 900px)
5389-78508	Skai > Governance > Proposals > About 1VH (1440 x 900px)
5390-80080	Skai > Governance > Proposals > Sample proposal - view 1VH (1440 x 900px)
11307-135124	Skai > Governance > Proposals > Sample proposal - view - not created by 1VH (1440 x 900px)
5392-82380	Notes
5392-82015	Skai > Governance > Proposals > Sample proposal - view (1440 x 900px)
5477-97603	Skai > Learn > Articles > Sample article (1440 x 900px)
5385-74400	Skai > Governance > Proposals > Delegation 1VH (1440 x 900px)
5385-75416	Skai > Governance > Proposals > Delegation > Delegate modal 1VH (1440 x 900px)
5376-71276	Skai > Governance > Proposals > Staking 1VH (1440 x 900px)
5383-72757	Skai > Governance > Proposals > Staking 1VH (1440 x 900px)
11314-138830	Vault actions - deposit and unclaimed
5376-70869	Right menu - open
5376-71252	DAO boost - met
5371-64317	Skai > Governance > Proposals (1440 x 900px)
5243-69438	Skai > Earn (1440 x 900px)
10517-38187	Skai > Earn - with pagination (1440 x 900px)
5243-73398	Skai > Earn - Liquidity only (1440 x 900px)
10838-362076	Skai > Earn - Liquidity only - liquidity added (1440 x 900px)
11405-100106	Skai > Earn > Sample opportunity - save (1440 x 900px)
11405-103640	Skai > Earn > Sample opportunity - save > Save (1440 x 900px)
11405-105088	Skai > Earn > Sample opportunity - save > Save > Confirm save (1440 x 900px)
11405-100880	Skai > Earn > Sample opportunity - Lend (1440 x 900px)
11405-101828	Skai > Earn > Sample opportunity - Lend > Lend (1440 x 900px)
11405-102823	Skai > Earn > Sample opportunity - Lend > Lend > Confirm lend (1440 x 900px)
5259-80297	Skai > Earn > Vaults (1440 x 900px)
11151-80952	House vault - if low
5248-76804	Skai > Earn > My positions (1440 x 900px)
10841-138986	Skai > Earn > Sample opportunity - liquidity (1440 x 900px)
11135-77182	Skai > Earn > My positions > Update position (1440 x 900px)
10852-361479	Skai > Earn > Sample opportunity - liquidity > Add liquidity (1440 x 900px)
11022-18418	Add liquidity - no value
5280-87638	Skai > Earn > Faucet (1440 x 900px)
11193-90739	Skai > Earn > Faucet (1440 x 900px)
11161-82180	With winners
11156-82051	Lottery - rolls finished
5315-92101	Skai > Earn > Faucet > Tickets (1440 x 900px)
5370-46761	Skai > Earn > Faucet > Winners (1440 x 900px)
11198-97038	Winners - with date position shifted
5370-47867	Skai > Earn > Faucet > Earn more (1440 x 900px)
5370-59619	Skai > Earn > Referral (1440 x 900px)
5370-46501	Tickets - empty
5313-92097	Blackjack cards
5291-89531	Lottery other values
5280-82910	Skai > Earn > Vault > Trading vault (1440 x 900px)
11151-79923	Lock - with percentage
11151-18953	Skai > Earn > Vault > Trading vault ALT (1440 x 900px)
5280-86949	Skai > Earn > Vault > House vault (1440 x 900px)
11151-80178	Skai > Earn > Vault > House vault ALT (1440 x 900px)
5280-87614	Notes
5278-80860	Skai > Earn > My positions - empty (1440 x 900px)
5243-74665	Skai > Earn > Stake (1440 x 900px)
5243-76144	Skai > Earn > Stake > confirm stake (1440 x 900px)
11128-107161	Skai > Earn > Sample opportunity - liquidity > Add liquidity > Confirm liquidity add (1440 x 900px)
10517-39043	Stake summary with fees
5258-78625	Skai > Earn > My positions > View details (1440 x 900px)
11134-109360	Skai > Earn > My positions - on:hover (1440 x 900px)
5243-75704	Swap - no value
5243-76681	Notes
5248-76723	Notes
5248-76747	dropdown-1
5248-76770	dropdown-2
10841-118147	dropdown-activity
11304-134283	dropdown-proposals
11306-134305	dropdown-proposals
11307-135045	dropdown-proposals
11193-91907	dropdown-pool and treasury
11198-97230	dropdown-winners
11198-97007	dropdown-tickets
5370-46716	Notes
5376-71202	Notes
11364-165058	sidebar - open earn
11364-165916	sidebar - open governance
11370-169091	sidebar - open learn
11370-182316	sidebar - open explorer
5376-71154	Notes
5443-67708	Notes
5446-86403	Notes
5446-86427	Notes
5480-20504	Notes
5443-69665	Notes
5480-21838	Notes
5480-22549	Skai > Learn > Skai university > Articles 1VH (1440 x 900px)
5518-101256	Skai > Account 1VH (1440 x 900px)
5518-103036	Created tokens
5518-102983	Overview - play
5525-11686	Overview - play -hidden
5518-100072	Skai > Account (1440 x 900px)
5523-103993	Skai > Account > Performance overview (1440 x 900px)
5526-47972	Skai > Account > Account settings (1440 x 900px)
11267-125024	input/primary-inputs - with warning
5529-72564	Skai > Account > Account settings (1440 x 900px)
5529-73867	Skai > Account > Account settings > Private key (1440 x 900px)
5529-76029	Skai > Account > Account settings > Private key - step 2 (1440 x 900px)
5529-49244	Skai > Account > Account settings > Security (1440 x 900px)
11267-125066	input/primary-inputs - on:hover
5529-73119	Skai > Account > Account settings > Preferences (1440 x 900px)
5529-76362	Notes
5662-123391	Notes
5711-148470	Notes
10335-237326	Rectangle 163
11198-97290	Rectangle 164
11303-134282	Rectangle 167
11314-139175	Rectangle 168
11344-144022	Rectangle 169
11212-20127	Rectangle 165
11260-123576	Rectangle 166
10517-38160	dropdown-multiselect
11128-109012	Notes
11405-103319	Notes
11193-91860	Notes
11198-91923	Skai > Earn > Faucet > Winners > Share outcome (1440 x 900px)
11212-20103	dropdown-multiselect
11212-20117	dropdown-Snapshot list
11259-40697	dropdown-yield vaults
11260-123586	dropdown-account
11266-123769	dropdown-account overview 2
11260-123547	dropdown-yield vaults
11260-123562	dropdown-multiselect
11266-123753	dropdown-account overview 1
11302-129670	dropdown-tiers
11303-133248	dropdown-tiers
11303-134267	dropdown-period
11267-123785	Skai > Account > Performance overview > Share networth (1440 x 900px)
11271-125083	Skai > Account > Account settings > Security > 2FA > Auth app (1440 x 900px)
11301-127843	Skai > Account > Account settings > Security > 2FA > SMS (1440 x 900px)
11302-128586	Skai > Account > Account settings > Security > Delete account (1440 x 900px)
11302-129536	Notes
11302-129701	dropdown-multiselect
11303-133263	dropdown-multiselect
11302-129708	Skai > Leaderboard > Share portfolio 1VH (1440 x 900px)
11307-135079	dropdown-multiselect
11307-135103	dropdown-multiselect
11314-138124	dropdown-multiselect
11309-136994	Skai > Governance > Proposals > New proposal 1VH (1440 x 900px)
11314-138082	DAO boost - met
11314-138141	dropdown-staking
11314-139095	dropdown-delegates
11314-139110	dropdown-delegate type
11314-139153	dropdown-delegate type
11314-138452	Claimed - not 100% represented
11314-138456	Claimed - not 100% represented - claimed
11314-139131	dropdown-multiselect
11322-142230	dropdown-courses
11344-143602	dropdown-multiselect
11345-144023	dropdown-main
11345-146380	dropdown-Active TWAPs
11345-146410	dropdown-multiselect
11349-148487	Additional information
11349-148646	dropdown-multiselect
11349-148686	dropdown-addresses
11349-148702	dropdown-Chart
11370-187312	sidebar - open airdrop
11370-188203	sidebar - open yield vaults
