section	nodeId	change	title	why	implFiles
trade	8501-30653 -> 13006-194784	RETARGET	Right menu - Layout with text size ALT	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4397-50201 -> 13006-194925	RETARGET	Right menu - Metrics	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-187036 -> 13006-195080	RETARGET	Right menu - Row	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-186917 -> 13006-195199	RETARGET	Right menu - Row	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8338-58520 -> 13006-195422	RETARGET	CTA/button	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4317-39625 -> 13006-195423	RETARGET	Skai > Trench > One-click trade settings - modal buy > updated new pairs CTA 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/OneClickTradeModal.tsx
trade	4341-23128 -> 13006-198241	RETARGET	Pulse card - Intel	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4339-22828 -> 13006-198364	RETARGET	Pulse card - Intel ALT	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9225-85196 -> 13006-198500	RETARGET	Pulse card - Intel - cashback coins	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9695-96107 -> 13006-198638	RETARGET	Pulse card - Intel - Boost status expanded	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9695-97429 -> 13006-198774	RETARGET	icons/action	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9695-96416 -> 13006-198778	RETARGET	Pulse card - Intel - Boost status	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	7923-55008 -> 13006-198914	RETARGET	Charity	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8046-47534 -> 13006-198946	RETARGET	Creator rewards	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4317-12483 -> 13006-198981	RETARGET	Skai > Trench > One-click trade settings - modal off 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/OneClickTradeModal.tsx
trade	4317-36063 -> 13006-201820	RETARGET	Skai > Trench > One-click trade settings - modal buy 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/OneClickTradeModal.tsx
trade	4317-37993 -> 13006-204666	RETARGET	Skai > Trench > One-click trade settings - modal sell 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/OneClickTradeModal.tsx
trade	8324-76830 -> 13006-207555	RETARGET	One click trade settings - Init selected	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4282-44687 -> 13006-207638	RETARGET	Skai > Trench - hover 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TrenchRedesign.tsx
trade	8092-153939 -> 13006-210576	RETARGET	Skai > Trench > Trade 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	8222-52086 -> 13006-212781	RETARGET	Skai > Trench > Trade - layout 2 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	8222-55405 -> 13006-214989	RETARGET	Skai > Trench > Trade - layout 2 with instant trade 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	8225-105405 -> 13006-217349	RETARGET	Skai > Trench > Trade > Instant trade settings 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/InstantTradeSettingsModal.tsx
trade	8225-109708 -> 13006-219610	RETARGET	Skai > Trench > Trade > Positions 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/PositionsPanel.tsx
trade	8234-115019 -> 13006-221940	RETARGET	Skai > Trench > Trade > Holders 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/HoldersPanel.tsx
trade	8489-61109 -> 13006-224897	RETARGET	Skai > Trench > Trade > Holders - full screen 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/HoldersPanel.tsx
trade	8247-118637 -> 13006-227835	RETARGET	Skai > Trench > Trade > KOLs 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/KOLsPanel.tsx
trade	8324-54882 -> 13006-230793	RETARGET	Skai > Trench > Trade > Dev tokens 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/DevTokensPanel.tsx
trade	10706-128107 -> 13006-233145	RETARGET	Frame 1373	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-92941 -> 13006-233224	RETARGET	Frame 1363	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8489-65469 -> 13006-233331	RETARGET	Percentage bigger	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8225-112421 -> 13006-233358	RETARGET	Skai > Trench > Trade > Transactions 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TransactionsPanel.tsx
trade	8491-29200 -> 13006-236023	RETARGET	Unrecommended edit	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8489-28776 -> 13006-236560	RETARGET	Skai > Trench > Trade > Transactions > Adjust maker filter 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AdjustMakerFilterModal.tsx
trade	8324-58606 -> 13006-239242	RETARGET	Skai > Trench > Trade > Bubblemaps 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/BubblemapsPanel.tsx
trade	4423-102648 -> 13006-241485	RETARGET	Skai > Launch > Sample token 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	4446-118984 -> 13006-243693	RETARGET	Skai > Launch > new token 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TokenTradeDetail.tsx
trade	4423-104542 -> 13006-245903	RETARGET	Skai > Launch > Sample token > Dashboard - negative 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/home-redesign/insightx/InsightXScreen.tsx
trade	4437-112320 -> 13006-246173	RETARGET	Skai > Launch > Sample token > Dashboard - positive 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/home-redesign/insightx/InsightXScreen.tsx
trade	8110-174652 -> 13006-246442	RETARGET	Multi-panel - data	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8110-174839 -> 13006-246726	RETARGET	Multi-panel - data	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8110-175524 -> 13006-246910	RETARGET	Multi-panel - trade	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8102-165595 -> 13006-247053	RETARGET	Multi-panel - combined	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8102-166418 -> 13006-247576	RETARGET	Hover and clicks	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8110-173120 -> 13006-247878	RETARGET	Unpaid dex	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4026-53896 -> 13006-247883	RETARGET	Skai > Trade > Swap 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	4026-56768 -> 13006-248078	RETARGET	Skai > Trade > Swap - with info 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	4141-58066 -> 13006-248255	RETARGET	Skai > Trade > Margin 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9098-283058 -> 13006-248443	RETARGET	Swap - limit - closed warning	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4141-59893 -> 13006-248523	RETARGET	Skai > Trade > Bridge 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	4141-60314 -> 13006-248696	RETARGET	Skai > Trade > Bridge - with info 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	9101-285514 -> 13006-248871	RETARGET	Bridge screen - error	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	7838-55165 -> 13006-248937	RETARGET	Skai > Trade > Bridge - with info > Start bridge 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	7838-55747 -> 13006-249115	RETARGET	Skai > Trade > Bridge - with info > Start bridge > Post wallet interaction 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	4141-60595 -> 13006-249356	RETARGET	Skai > Trade > Bridge - with info > Start bridge > Bridge settings 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	4141-58475 -> 13006-249562	RETARGET	Skai > Trade > Margin - with info 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	4141-59209 -> 13006-249767	RETARGET	Skai > Trade > Margin - with info > review limit 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	4026-57535 -> 13006-250040	RETARGET	Skai > Trade > Swap - active 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	4026-57167 -> 13006-250217	RETARGET	Skai > Trade > Swap - active 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	4020-52407 -> 13006-250420	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4207-146723 -> 13006-250422	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9081-273204 -> 13006-250424	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9081-273206 -> 13006-250426	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9264-87115 -> 13006-250428	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4207-146725 -> 13006-250430	RETARGET	Directory	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4020-52409 -> 13006-250435	RETARGET	Directory	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4400-67743 -> 13006-250440	RETARGET	Directory	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4405-71104 -> 13006-250445	RETARGET	Rectangle 160	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4207-146728 -> 13006-250446	RETARGET	Rectangle 159	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4020-52412 -> 13006-250447	RETARGET	Rectangle 158	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4367-37344 -> 13006-250448	RETARGET	Colour picker - on:click	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-187492 -> 13006-250456	RETARGET	Colour picker - on:click	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4414-83859 -> 13006-250464	RETARGET	Skai > Trade - dropdown 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/home-redesign/HomeTopBar.tsx
trade	8050-141575 -> 13006-252033	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4141-60185 -> 13006-252057	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9861-110542 -> 13006-252081	RETARGET	Colour picker - on:click	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-187500 -> 13006-252089	RETARGET	Colour picker - on:click	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4423-91823 -> 13006-252097	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4423-109968 -> 13006-252121	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8493-35986 -> 13006-252145	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4423-106882 -> 13006-252169	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4423-102602 -> 13006-252193	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	7838-56336 -> 13006-252217	RETARGET	Rectangle 163	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8377-57976 -> 13006-252218	RETARGET	Rectangle 165	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8493-133094 -> 13006-252219	RETARGET	Rectangle 166	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8050-129147 -> 13006-252220	RETARGET	sidebar - open - trench	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8050-141059 -> 13006-252301	RETARGET	Market lighthouse	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8092-158016 -> 13006-252423	RETARGET	Token preview	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8050-141438 -> 13006-252468	RETARGET	Market lighthouse > sample selection	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8087-146200 -> 13006-252590	RETARGET	BTC chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8092-146434 -> 13006-252627	RETARGET	SOL chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9695-96601 -> 13006-252664	RETARGET	Boost status ALT	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9695-96682 -> 13006-252687	RETARGET	Boost status	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9695-97825 -> 13006-252710	RETARGET	Boost status 50%	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9695-96707 -> 13006-252735	RETARGET	Boost status - more info.	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8200-50476 -> 13006-252779	RETARGET	PnL Tracker	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8092-146386 -> 13006-252806	RETARGET	BASE chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4367-38150 -> 13006-252843	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4400-62144 -> 13006-252867	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8110-172873 -> 13006-252891	RETARGET	dropdown-add	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8200-50571 -> 13006-252907	RETARGET	Alpha Tracker	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8491-29932 -> 13006-253171	RETARGET	Instant trade	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8225-61062 -> 13006-253326	RETARGET	Instant trade	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8489-28020 -> 13006-253481	RETARGET	Instant trade - stacked	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4405-76448 -> 13006-253646	RETARGET	Notes	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9081-277053 -> 13006-253670	RETARGET	Skai > Trade > Swap 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9794-98626 -> 13006-253745	RETARGET	Skai > Trade > Swap - Swap settings 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9093-279708 -> 13006-253855	RETARGET	Skai > Trade > Swap - with info 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	7816-51721 -> 13006-253946	RETARGET	Swap - limit - closed warning	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9093-279897 -> 13006-254042	RETARGET	Skai > Trade > Swap - active 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9098-283625 -> 13006-254133	RETARGET	Skai > Trade > Margin 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9098-283804 -> 13006-254245	RETARGET	Skai > Trade > Margin - with info 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9100-284341 -> 13006-254357	RETARGET	Skai > Trade > Bridge 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	9101-285196 -> 13006-254475	RETARGET	Skai > Trade > Bridge - with info 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	9101-286163 -> 13006-254593	RETARGET	Skai > Trade > Bridge - with info > Start bridge 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	9101-286764 -> 13006-254715	RETARGET	Skai > Trade > Bridge - with info > Start bridge > Post wallet interaction 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	9101-286392 -> 13006-254837	RETARGET	Skai > Trade > Bridge - with info > Start bridge > Bridge settings 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/BridgeTabPanel.tsx
trade	9101-285402 -> 13006-254987	RETARGET	Bridge screen - error	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9098-283877 -> 13006-255089	RETARGET	Skai > Trade > Margin - with info > review limit 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9094-280527 -> 13006-255269	RETARGET	Skai > Trade > Swap - active 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9081-271543 -> 13006-255386	RETARGET	Skai > Trade > Spot > Sidebar 1VH (768 x 1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/Spot.tsx + src/components/trade/mobile/
trade	9094-280250 -> 13006-256623	RETARGET	Skai > Trade > Swap - active 1VH (768 x 1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
trade	9081-275608 -> 13006-256743	RETARGET	Skai > Trade > Swap - active 1VH (768 x 1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TradeUnified.tsx
